Marca,Nome,Review
GUERLAIN,ÓLEO DE LIMPEZA GUERLAIN ANTI-POLUIÇÃO ABEILLE ROYALE,O melhor demaquilante de todos q usei.
GUERLAIN,ÓLEO DE LIMPEZA GUERLAIN ANTI-POLUIÇÃO ABEILLE ROYALE,"O óleo é ótimo, porém quando recebi ele estava vazando e melecou todos os outros produtos que estava juntos, filme sobrou somente metade do produto oque me deixou bem triste porque convenhamos é um produto caro,então sai no prejuízo."
LANCÔME,HIDRATANTE FACIAL LANCÔME HYDRA ZEN ANTI-STRESS GLOW,Ja tive uma pequena amostra. Muitíssimo bommm
LANCÔME,HIDRATANTE FACIAL LANCÔME HYDRA ZEN ANTI-STRESS GLOW,"É de uma delicadeza e eficiência surreal.Deixa um frescor, um cheiro extremamente agradável, além de deixar e pele muito hidratada."
LANCÔME,HIDRATANTE FACIAL LANCÔME HYDRA ZEN ANTI-STRESS GLOW,"Comprei esse hidratante, textura leve, rápida absorção, quase sem cheiro. Uso no período noturno, para dormir. Recomendo."
LANCÔME,HIDRATANTE FACIAL LANCÔME HYDRA ZEN ANTI-STRESS GLOW,"ele é muito bom esta com olheiras escuras, estou usando á 5 meses deu uma boa clareada"
LANCÔME,HIDRATANTE FACIAL LANCÔME HYDRA ZEN ANTI-STRESS GLOW,Simplesmente perfeito! Deixa a pele linda com um glow natural
LANCÔME,MÁSCARA FACIAL LANCÔME HYDRA ZEN ROSE SORBERT CRYO-MASK,MUITO BOM!!!
LANCÔME,MÁSCARA FACIAL LANCÔME HYDRA ZEN ROSE SORBERT CRYO-MASK,"Já uso há 2 meses, ele é realmente maravilhoso!Reduz visivelmente a aparência dos poros e deixa pele iluminada!!"
LANCÔME,MÁSCARA FACIAL LANCÔME HYDRA ZEN ROSE SORBERT CRYO-MASK,"Com certeza a PIOR máscara facial que já usei. textura estranha, não senti diferença nenhuma na pele, nem mesmo hidratação e enquanto vc aplica ela vai esfarelando na sua mão."
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,MUITO BOM
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,É realmente o melhor hidratante para área dos olhos. Demora uns 3 minutos para secar mas dá muita diferença mesmo.
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Este hidratante da Clinique é impecável, acabou definitivamente com minhas olheiras. Uso o hidratante de olhos Clinique pela manhã e à noite após a limpeza, tônico e do óleo antirrugas Abeille Royalle. Depois uso por cima o creme antirrugas de áre dos olhos. A pele fica maravilhosa com essa combinação de produtos. Nota 10."
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Maravilhoso! Luto há anos com minhas olheiras e finalmente achei um produto que as clareou bastante, a ponto de nem precisar mais de muito corretivo. Foi uma grata surpresa, porque comprei pensando apenas na hidratação prometida!"
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Muito bom, além de hidratar clareou a área dos olhos. Vale muito a pena!"
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Não tenho problemas com olheiras, uso mais para hidratar essa região que acumula o corretivo. Cumpre bem a função e rende muitíssimo, pois uma gota minúscula dá e sobra. Não vejo as esferas saindo do pump, mas o produto não perde sua função por causa disso. Fica um aspecto liso e sedoso."
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Confesso que realmente não vejo as esferas quando aplico o hidratante, mas isso não interfere na excelência do produto. Tenho olheiras roxas, e usando esse produto diariamente, amenizou muito as linhas finas e clareou minha área dos olhos. Recomendo!"
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Ganhei uma amostra. E usei por curiosidade, pois me surpreendeu, tenho a área dos olhos escurecidas, deu uma clareada, demora secar mais isso é o de menos. Vale a pena cada centavo."
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Produto muito bom, hidrata bastante quem tem a área dos olhos ressecada assim como eu"
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Ele é maravilhoso para hidratar a área dos olhos e dura bastante tempo mesmo, não senti que clareia ou diminui bolsas e linhas. A questão é que usei 4x e já se foi 1/4 da quantidade, sendo que era só um pump"
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"O produto deixa a área hidratada, mas as esferas não saem do frasco e assim fica difícil comprovar se elas realmente são eficazes.O líquido é suficiente? Precisam melhorar a embalagem"
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Preciso manter minhas pálpebras hidratadas 24h por dia, ou descamam demais e coçam insuportavelmente. Tenho alergia até do ar que respiro e esse produto (alias essa marca) está me salvando."
CLINIQUE,HIDRATANTE GEL PARA ÁREA DOS OLHOS MOISTURE SURGE EYE™ 96H CLINIQUE,"Comprei com a expectativa la em cima por conta dos comentários, mas honestamente não vi nenhuma diferença."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Embora o preço seja salgado para uma espuma de limpeza, vale cada centavo, além de durar muito. Uma quantidade equivalente a uma moeda de cinco centavos, menos de que isso até, faz uma super espuma em que você sente limpar muito seu rosto. Tem umas micro partículas azuis que esfoliam levemente sem desgastar a pele, tanto que não precisa de Foreo ou algo similar. A sensação de limpeza é maravilhosa. É um investimento que dura, além de ser uma marca de renome."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Maravilhoso! a pele fica realmente limpa e isso é notável no espelho, deixa a pele macia e radiante, vale super o investimento."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Depois de muito ler a respeito desse sabonete finalmente consegui uma promoção dele, fiz as contas e com certeza vale a pena. Estou usando há cinco seis dias duas vezes ao dia, uma quantidade de uma ervilha e ele rende muito. Consigo lavar o rosto, o pescoço e o colo com ele. Com certeza é meu sabonete da vida."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Nunca usei um sabonete que fizesse tanta diferença na minha pele: reduz oleosidade, poros e espinhas, realmente recomendo!"
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Eu jurava que era uma espuma cara, mas o custo benefício dessa espuma é surreal, estou usando faz uns 3 a 4 meses e não está nem perto de acabar. Fora que deixa a pele super macia, então recomendo com certeza."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Minha filha começou a usar essa espuma e a pele dela ficou limpa, fresca, e melhorou muito as acnes...não ressecou como as outras mais que experime.tamos e rende muito, produto excelente !"
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Adorei, ele limpa a pele profundamente e tem grãos pequeninos azuis que deixam a pele com sensação de frescor. Indico!!! Muito top."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Vale cada centavo porque o resultado é espetacular!!Limpa sem agredir e deixa a pele aveludada.Incrivelmente maravilhosa."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Maravilhoso! Limpa bem a pele, sem ressecar, e clareou minhas manchas de espinhas na primeira semana de uso."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Minha pele é oleosa, porém super sensível. foi a única que deu certo e realmente limpou!"
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Ganhei de amostra do site, é simplesmente maravilhosa! Nunca experimentei nada igual!"
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"A Shiseido sempre trazendo o melhor para nós. Super recomendo, amei."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO DEEP CLEANSING FOAM,"Amei !!!!! Sinto minha pele limpa imediatamente!!! Super indico"
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO CLARIFYING CLEANSING FOAM,ÓTIMO ATÉ PARA PELES OLEOSAS
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO CLARIFYING CLEANSING FOAM,"Comprei ele mês passado e admito que no começo fiquei chateada pois depois de eu usar minha pele ardia um pouco, mas pode ser que seja pq peguei muito da primeira vez (eles recomendam 1 cm) e também pq estava fazendo uso do peróxido de benzoíla, mas que acabei suspendendo pois estava ressecando muito minha pele. Continuei usando e minha experiência foi só melhorando, quando ele diz servir para todos os tipos de pele, é verdade! Minha pele no inverno é mista, mas de forma geral ela é oleosa, e ele funcionou muito bem. Não posso prometer que ele vai segurar a oleosidade o dia inteiro, mas como eu uso maquiagem todos os dias e passo pó sempre, não posso falar sobre. Recomendo pela sensação de limpeza e maciez que ele deixa no rosto (sem repuxar), pelo cheiro maravilhoso dele de produto chique (o que já esperávamos pelo preço rs) e pelo fato dele render muito e fazer muitaa espuma com tão pouco produto. É uma pena os produtos dessa marca serem tão caros, pois eu experimentei um e digo que já quero outro logo. Comprem sem medo."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO CLARIFYING CLEANSING FOAM,"Tenho a pele muito oleosa e estava em buscado um produto que fizesse uma limpeza eficiente, mas que também deixasse a minha pele macia. Esse produto é MARAVILHOSO. Destaque para a sua consistência, que torna a experiência.de usá-lo muito gostosa. É como se vc estivesse fazendo um carinho na pele. É caro, mas vale cada centavo, principalmente porque rende muito. A quantidade necessária para fazer uma limpeza eficiente é ridiculamente pouca."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO CLARIFYING CLEANSING FOAM,"Já comprei 3 vezes esse produto, minha pele era oleosa, agora melhorou muito. Recomendo."
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO CLARIFYING CLEANSING FOAM,Sem nenhum exagero eu posso dizer que é o melhor creme de limpeza que eu já usei. Muito Muito bom mesmo. Limpa bem sem ressecar em absolutamente nada a minha pele. Sem contar que rende muito. Essa sim vale cada centavo como dizem.
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO CLARIFYING CLEANSING FOAM,"Excelente não vivo sem . Rende muito , muito ...deixa a pele limpa sem agredi-la e sem contar que a prepara para os próximos passos basta uma gotinha que já faz bastante espuma"
SHISEIDO,ESPUMA DE LIMPEZA SHISEIDO CLARIFYING CLEANSING FOAM,Não fico mais sem esse produto simplesmente perfeito
GUERLAIN,EAU DE BEAUTÉ - LOÇÃO MICELAR,EXCELENTE!
GUERLAIN,EAU DE BEAUTÉ - LOÇÃO MICELAR,"Comprei hoje e já usei para experimentar, produto maravilhoso, tirou toda a maquiagem e não arde o olho nem um pouco. Vale cada centavo."
SHISEIDO,SÉRUM FACIAL SHISEIDO ULTIMUNE POWER INFUSING CONCENTRATE,"PRODUTO FAMOSO, MAS NÃO FAZ MILAGRES"
SHISEIDO,SÉRUM FACIAL SHISEIDO ULTIMUNE POWER INFUSING CONCENTRATE,"Estou usando há uma semana e ainda não senti diferença. A entrega atrasou um pouco. Minha decepção foi com o prazo de validade com menos de 6 meses, acho que um produto tão caro deveria ter validade de pelo menos um ano, mas acredito que devo usar tudo antes de expirar. Ele tem um cheiro agradável e espalha bem. Tenho gostado do produto apesar dos pesares, mas não sei se vale o investimento."
SHISEIDO,SÉRUM FACIAL SHISEIDO ULTIMUNE POWER INFUSING CONCENTRATE,"Bom produto, porém a sephora estava indicando que a validade do produto que seria enviado tinha validade de setembro/24. Quando chegou o pacote (atrasado, por sinal), vi que a validade na verdade era até agosto/24. Sabia que a validade estava próxima, mas bem decepcionante terem anunciado uma validade e vir outra (ainda mais que vence mais cedo)"
GUERLAIN,PURE RADIANCE CLEANSER (DESMAQUILLANTE),"Esse é um produto que rende muito e tem efeitos super positivos na pele. Apesar da função de limpeza, deixa a cútis sedosa, clara, sem oleosidade excessiva e com glow natural. Um item obrigatório na rotina de skincare. Gentil e eficaz."
GUERLAIN,PURE RADIANCE CLEANSER (DESMAQUILLANTE),"Simplesmente amei, uso para lavar o rosto após o banho e a pele fica com uma textura brilhante, aveludada, hidratada e super limpinha."
GUERLAIN,PURE RADIANCE CLEANSER (DESMAQUILLANTE),"Amei essa espuma, apenas um pump e rende bem, cheirinho delicado e gostoso, a pele fica super lisa e limpa."
GUERLAIN,PURE RADIANCE CLEANSER (DESMAQUILLANTE),"rende , cheiro agradavel, deixa a pele confortável"
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,LEVE NA PELE E RENDE MUITO
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Melhor hidratante matinal que eu já usei. Dois pumps é o suficiente para o rosto e o pescoço, a pele absorve super rápido, fica sequinho e é super leve. Comprei um frasco que já dura 6 meses com uso diário, melhor custo benefício, recomendo!"
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Tenho pele oleosa, muito sensível e também desidratada (tende a ficar áspera e descascando em pontos específicos do rosto). Comprei este produto para ser meu hidratante diário, e não me arrependo nem um pouco. Ele tem uma textura muito leve e a absorção é muito rápida, e basta uma pequena quantidade para hidratar o rosto todo. Rende muito! Por não ter fragrância e ser muito leve, é maravilhoso para pele sensível. Estou usando há poucos dias e minha pele está outra, com um viço incrível - a aspereza foi embora completamente, e agora posso usar base tranquilamente sem medo de craquelar. Também senti que ajudou a reduzir a acne no meu rosto (uso este hidratante em conjunto com o Effaclar Duo + da La Roche Posay), minha pele está toda limpinha e visivelmente hidratada. Pretendo comprar novamente quando o meu estiver perto de acabar!"
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Inicialmente somente um hidratante, porém ao usá-lo por 2 semana seguidas durante todas as manhãs (não alterei o home care noturno), senti muita diferença, minha pele está com muita vida e deslumbrante. Já estou querendo comprar outro!"
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Maravilhosoooo!!!! Em 2 semanas de uso, minha pele está renovada, brilhante, e até umas linhas de expressão na testa sumiram!!! A melhor compra que já fiz na vida!!!"
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Simplesmente maravilhoso, fórmula confortável e super levinha, de rápida absorção na pele. Você sente sua pele realmente hidratada e isso é nítido no espelho, mt feliz com os resultados, vale o investimento."
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,Produto excepcional! Tenho a pele mista e acho tanto a textura quanto a capacidade de hidratação excelentes! Fica bem sequinho mas com a sensação bem gostosa de pele hidratada. Amei! Da próxima vez vou adquirir o tamanho maior.
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Não gostei. Não tem fragrância, mas tem um cheiro estranho de cola, que fica por uns 30 min depois de aplicar. Nesse tempo, a pele também fica bem grudenta. Não vi nenhuma diferença na hora. Depois de um mês usando, senti apenas uma leve hidratação... não vale o preço."
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Tenho pele oleosa e sensível minha pele se adaptou bem com esse hidratante, ele é bem leve, textura totalmente gel, peles oleosas vão adorar este hidratante, o único defeito é que tem muito silicone na fórmula"
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Maravilhoso o produto textura incrivel comprei o 125ml e valeu cada centavo assim que termina comprarei outro minha pele simplesmente agradece surper indico."
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Comprei a versão mini porque estava na promoção, o produto é excelente, fica bem sequinho na pele e ao mesmo tempo a pele fica bem hidratada. Recomendo."
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Produto de altíssima qualidade, uso ele durante o dia por conta do efeito anti-poluição, tenho a pele mista para oleosa e me dei super bem."
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"produto maravilhoso! Melhor hidratante que já usei.Vou comprar do vidro maior agora."
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Maravilhoso. Sem perfume. Deixa a pele bonita e hidratada, sem oleosidade."
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Minha pele é muita desidratada e está melhorando bastante. Comprei outro."
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Incrível, tenho pele oleosa e este é primeiro hidrante que consigo usar"
CLINIQUE,GEL HIDRATANTE CLINIQUE DRAMATICALLY DIFFERENT,"Produto maravilhoso! Vale cada centavo. Certamente comprarei mais."
SHISEIDO,BALANCEADOR FUTURE SOLUTION LX CONCENTRATED BALANCING SOFTNER,"Gosto muito da marca, minha pele então RS Mas não posso deixar de falar desse produto por que ele deixou minha pele mais hidratada e luminoso e amo luminosidade!!! Super indico mesmo, foi minha dermatologista que me indicou!!"
SHISEIDO,BALANCEADOR FUTURE SOLUTION LX CONCENTRATED BALANCING SOFTNER,"adorei essa loção, já fazia uso das loções japonesas ( como Hadalabo) e essa loção é bem mais encorpada e hidrata bem a pele, otima pra usar como primeiro passo noturno ou após esfoliação, de dia não uso pois acho que pesa um pouco, mas vale muito a pena, um pamp da pra passar no rosto todo e pescoço."
SHISEIDO,SÉRUM FUTURE SOLUTION LX INTENSIVE FIRMING CONTOUR SERUM,INIGUALÁVEL!
SHISEIDO,SÉRUM FUTURE SOLUTION LX INTENSIVE FIRMING CONTOUR SERUM,"Essa linha da Shiseido cumpre 100% do que promete, no primeiro uso você conseguee notar diferença na pele! Aconselho tirar foto antes do primeiro uso e uma semana após, não existe melhor!"
SHISEIDO,FUTURE SOLUTION LX EXTRA RICH CLEANSING FOAM (ESPUMA DE LIMPIEZA),"Melhor espuma de limpeza facial que já usei (e olha que já usei muitas marcas) inclusive essa é a melhor da Shiseido na minha opinião. Limpa profundamente, nao deixa minha pele irritada e quando uso outra espuma ja sinto a diferença : com essa espuma a textura e aparência fica beemm melhor. Recomendo muito."
SHISEIDO,FUTURE SOLUTION LX EXTRA RICH CLEANSING FOAM (ESPUMA DE LIMPIEZA),"Já uso o produto a uns 3 anos, diariamente. Quando esqueço fico com uma pele totalmente diferente. O produto é ótimo principalmente para mim que tenho a zona T bem oleosa. Amo de paixão."
SHISEIDO,FUTURE SOLUTION LX EXTRA RICH CLEANSING FOAM (ESPUMA DE LIMPIEZA),Apenas o melhor produto pra se lavar e renovar a pele facial! Sou absolutamente apaixonada com a limpeza que apenas com um 'pérola' deste produto realiza: deixa o rosto super limpo com um toque muito macio. Perfeito!
SHISEIDO,CREME PARA OS OLHOS E BOCA FUTURE SOLUTION LX EYE AND LIP CONTOUR REGENERATING CREAM,Nunca usei nada igual nesta vida!!! Que creme incrível!! Pelé fica parecendo uma seda!! Amei!!! Comprem de olhos fechados!!!
SHISEIDO,CREME PARA OS OLHOS E BOCA FUTURE SOLUTION LX EYE AND LIP CONTOUR REGENERATING CREAM,Essa linha future solution da Shiseido é perfeita!!
SHISEIDO,ANTI-ENVELHECIMENTO BENEFIANCE CONCENTRATED NECK CONTOUR TREATMENT,"Perfeito, cumpre o que promete, disfarça as rugas e deixa a pele mais bonita.... qdo acabar vou comprar outro."
SHISEIDO,ANTI-ENVELHECIMENTO BENEFIANCE CONCENTRATED NECK CONTOUR TREATMENT,"Gostei muito , cumpre o que promete !Estou comprando novamente!"
SHISEIDO,ANTI-ENVELHECIMENTO BENEFIANCE CONCENTRATED NECK CONTOUR TREATMENT,Excelente! Trata firma e hidrata a área do pescoço e colo. Mas ta ficando difícil comprar aqui no Brasil (bom lá fora também com o valor do dólar!!) Ja estou no terceiro tubo
SHISEIDO,CREME SHISEIDO ANTI-OLHEIRAS WHITE LUCENT,"Esse creme é ótimo! Tenho olheiras bem escuras, é o único que atenua bastante a cor, e elimina todo o inchaço, e olha que eu já fiz de tudo que é tratamento para as olheiras. Pena que o preço é meio salgado!"
SHISEIDO,CREME SHISEIDO ANTI-OLHEIRAS WHITE LUCENT,"Tenho olheiras roxas e esse creme me ajudou muito, tem duas semanas que estou usando e já vejo resultado, muito bom."
SHISEIDO,CREME SHISEIDO ANTI-OLHEIRAS WHITE LUCENT,Achei péssimo.. não senti diferença nenhuma mesmo após meses de uso. Não recomendo
SHISEIDO,CREME SHISEIDO ANTI-OLHEIRAS WHITE LUCENT,"Com apenas alguns dias de uso já é possível notar a região mais clara e muito hidratada. É um produto bem consistente e espalha facilmente, vai durar bastante, mesmo usando 2x por dia."
SHISEIDO,CREME SHISEIDO ANTI-OLHEIRAS WHITE LUCENT,Comprei o produto quando estive em NY. Tem alto poder de hidratação o que resulta em melhora geral das olheiras.
SHISEIDO,CREME SHISEIDO ANTI-OLHEIRAS WHITE LUCENT,"Excelente.Sephora site de confiança, produtos realmente originais,entrega pontual. Obrigada pelos brindes, sou igual criança, gosto de abrir presentes. Estou amando o hidratante área dos olhos."
SHISEIDO,CREME SHISEIDO ANTI-OLHEIRAS WHITE LUCENT,O produto e matavilhoso! esta me ajudando muito na fase da maternidade! a melhora é significativa! ele hidrata muito também! comprarei novamente com certeza!
CLINIQUE,HIDRATANTE FACIAL EM SPRAY MOISTURE SURGE™,Gostei bastante desse spray pra aliviar a pele seca. Costumo usar depois de tirar a maquiagem qndo a pele fica um pouco irritada e antes de maquiar também. Òtimo!
CLINIQUE,HIDRATANTE FACIAL EM SPRAY MOISTURE SURGE™,"Minha pele é oleosa, mas gosto muito dele como hidratante para aqueles dias que estou com preguiça de fazer a minha rotina de skincare completa. Ele deixa a pele levemente grudenta e bem brilhosa, mas não acho um problema para usar antes de dormir ou antes da base."
CLINIQUE,HIDRATANTE FACIAL EM SPRAY MOISTURE SURGE™,"A princípio era para hidratar, mas eu sinto como se plastificasse meu rosto. Quando aplico é somente uma aguinha, após secar repuxa o rosto e brilha muito, mas não é um brilho legal, é tipo aquelas máscaras que depois de seca você pode puxar como uma pele. Amo a Clinique e tenho muitos produtos da marca, mas esse odiei. Para não jogar fora eu uso no colo e braços após tomar sol."
CLINIQUE,HIDRATANTE FACIAL EM SPRAY MOISTURE SURGE™,"É bom usar a noite ou depois da praia , demora secar e é meio grudento,não compraria novamente"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Comprei ele e estou esperando chegar, mas já havia usado antes ele é show!!! tira qualquer maquiagem dos olhos, eu tambem tiro a do rosto com ele nao sei se é o correto porque depois eu faco os 3 passos da clinique lavo, tonico e hidratante. Minha pele é oleosa e esse produto é oleoso entao tenho que depois de remover toda a maquiagem ( aprova d agua o que for ele tira) tenho que limprar bem a pele. como a Renata abaixo disse vale cada centavo, rende bastante. Triste a SEPHORA nao me mandar nenhuma amostrinha, e comprei tanta coisa. antigamente sempre vinha agora nao manda mais, p mim isso sempre foi um diferencial da loja. Como fica a fidelização de seus clientes SEPHORA ?"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Com certeza, é o melhor demaquilante para olhos do mercado. Já testei os de outras marcas, mas eles borram mais do que limpam. Esse é mais caro, mas compensa cada centavo. Quero registrar também a pontualidade da entrega da SEPHORA. Parabéns! A partir de agora serei uma cliente cativa."
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,Ganhei como amostra num kit que comprei da lancôme. Ele é fantastico! Retira todo o rímel e não precisa fazer força nenhuma para sair. Recomendadíssimo.
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Sou usuária de lentes de contato e tenho olhos sensíveis e posso dizer que não vivo sem esse demaquilante. Ele é super suave, não agride a vista nem um pouco, e ainda retira eficazmente máscara à prova d'água. O melhor!"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Tb não conheço demaquilante melhor. Vale a pena comprar o de 200 ml. É fantástico, não só p/ os olhos, mas p/ todo o rosto. Eu tb tenho o demaquilante em água da Lancôme, mas nem uso, pois não retira a make mais pesada tão bem qto este. É leve, não deixa a pele oleosa. Depois, passo o tônico Eclát, tb da Lancôme, que tb é maravilhoso."
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Muito bom!! Remove tudo, nao borra e nao arde! E a entrega, nem precisa falar..."
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Comprei um coffret e veio uma miniatasra. Só tenho uma palavra a dizer: Espetácaslo. Esse demaqasilante é implacável, remove maqasiagem com um mínimo de produto e de esforço. A textasra dele é finíssima, levíssima. Com um poasqasinho de nada e duu passadinhas, pronto, adeass maqasiagem. Pretendo comprar o frasco grande, amei o resasltado."
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Maravilhoso, espetacular... Tira a maqasiagem com pouco produto, entao rende que eh uma beleza, alem de vc tirar com uma facilidade, nao machasca os cilios. Recomendado!"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Para mim é o melhor demaqasilante para a região dos olhos. Além de limpar completamente a maqasiagem, parece que hidrata os cílios."
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Perfeito! Comprei o kit creme de hidratação (amostra), rimel hypnose drama e este demaquilante (amostra)...sem palavras...muito bom!"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"DEMAIS!!! Fantástico esse demaquilante!!!! Tira tudo na primeira passada do algodão!!!! tira tudo e não arde, não irrita os olhos! PERFEITO!!"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Asso lentes de contato e é impressionante como não senti nenhum desconforto ao usar este demaqasilante que, até agora, é o melhor de todos que conheço."
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Muito bom! É leve e deixa os cilios bem limpinhos e parece que hidratados... Basta 3 gotinhas no algodão para limpar tudo, isso é, rende bastante... Aprovado!"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Show! Remove a maqasiagem dos olhos com masita facilidade, bastam duu gotinhas... Não precisa esfregar, é só passar de leve, mesmo a maqasiagem à prova d'ágasa."
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Perfeito!!! asso lentes de contato e comprei um rímel bastante difícil de retirar, mas este produto foi, com certeza, a solasção dos meus problemas! adorei e recomendo!"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Eu amo esse demaquilante! Tira toda a maquiagem, mesmo as mais duradouras e à prova d'água. Só recomendo uma boa limpeza depois para quem tem pele oleosa como eu, mas é maravilhoso"
LANCÔME,FLUIDO DEMAQUILANTE PARA OLHOS SENSÍVEIS BI-FACIL,"Eu amo ele tanto que acho que nasnca nem testei outros demaqasiantes de olho. Nasnca fico sem, acho que além de tirar tudo do olho ele deixa os cílios hidratados (pode ser loascasra minha!)."
